,Text,Predicted Label,LLM Response,True Label,Prediction Time
6779,The Regulators is a novel by Stephen King under the pseudonym Richard Bachman. It was published in 1996 at the same time as its mirror novel Desperation. The two novels represent parallel universes relative to one another and most of the characters present in one novel's world also exist in the other novel's reality albeit in different circumstances.,WrittenWork,Written,WrittenWork,0.13875603675842285
6780,If This Goes On— is a science fiction short novel by Robert A. Heinlein first serialized in 1940 in Astounding Science-Fiction and revised and expanded for inclusion in the 1953 collection Revolt in 2100. The novel shows what might happen to Christianity in the United States given mass communications applied psychology and a hysterical populace. The novel is part of Heinlein's Future History series.,WrittenWork,Written,WrittenWork,0.15447521209716797
6781,Whiteout: Melt is the title of a comic book limited series written by Greg Rucka illustrated by Steve Lieber and published by Oni Press in 2000. It is the sequel to Whiteout. Like Whiteout the illustrations are all in black and white capturing the starkness of the Antarctic landscape.,WrittenWork,Written,WrittenWork,0.13817667961120605
6782,The European Journal of Cancer is a peer-reviewed medical journal devoted to cancer research on experimental oncology clinical oncology (medical paediatric radiation surgical) and on cancer epidemiology and prevention. It is the official journal of the European Organisation for Research and Treatment of Cancer (EORTC) the European Cancer Organisation (ECCO) the European Association for Cancer Research (EACR) and the European Society of Breast Cancer Specialists (EUSOMA).,WrittenWork,Written,WrittenWork,0.1458449363708496
6783,New Land Magazine (新天地雜誌) is an Australian Chinese-English bilingual magazine currently headquartered in Sydney. Its aim is to bridge the Chinese and Australian cultures together in Australia provides a gateway for the Asian community into the Australian lifestyle culture and customs. The content emphasizes real-life stories and coverage of fashion food and travel destinations.,Company,Company,WrittenWork,0.13803696632385254
6784,Confessions of a Teenage Drama Queen is a young adult novel by Dyan Sheldon. Originally released in 1999 through Candlewick Press it was later turned into a Disney motion picture of the same name in 2004 starring Lindsay Lohan and was made one of the ALA book picks for 2006. A sequel My Perfect Life was released in 2002.,WrittenWork,Written,WrittenWork,0.14685797691345215
6785,A World to Win is the seventh novel in Upton Sinclair's Lanny Budd series. First published in 1946 the story covers the period from 1940 to 1942.,WrittenWork,Written,WrittenWork,0.12931370735168457
6786,Khaled: A Tale of Arabia is a fantasy novel by F. Marion Crawford. It was first published in hardcover by Macmillan and Co. in 1891. Its importance in the history of fantasy literature was recognized by its reissuing by Ballantine Books as the thirty-ninth volume of the celebrated Ballantine Adult Fantasy series in December 1971. The Ballantine edition includes an introduction by Lin Carter.The novel is an oriental romance written in the style of the Arabian Nights.,WrittenWork,Written,WrittenWork,0.14845871925354004
6787,Green Lantern: Rebirth was a six-issue monthly American comic book limited series written by Geoff Johns and illustrated by Ethan Van Sciver. Published by DC Comics between October 2004 and May 2005 the series featured characters from throughout the sixty year history of Green Lantern comics. The storyline follows the rebirth of the Silver Age Green Lantern Hal Jordan as he overcomes fear itself in the form of the cosmic entity Parallax.,WrittenWork,Written,WrittenWork,0.1483628749847412
6788,Cryptid Hunters is a 2005 young adult science fiction novel by Roland Smith; it follows the adventures of thirteen-year-old twins Grace and Marty O'Hara who go to live with their Uncle Wolfe an anthropologist on a remote island who is searching for cryptids which are animals thought to be extinct or not to exist.,WrittenWork,Written,WrittenWork,0.13776206970214844
6789,The Journal of Approximation Theory is devoted to advances in pure and applied approximation theory and related areas.,WrittenWork,Written,WrittenWork,0.12791919708251953
6790,Rosmersholm (pronounced [ˈrɔ̞̈smɛ̝rs.ˌhɔ̞̈lm]) is a play written in 1886 by Norwegian playwright Henrik Ibsen. In the estimation of many critics the piece is Ibsen's masterwork only equalled by The Wild Duck of 1884.,WrittenWork,Written,WrittenWork,0.1384110450744629
6791,Amazons Attack! is a six-issue comic book limited series that was published by DC Comics. Written by Will Pfeifer and pencilled by Pete Woods the first issue was released April 25 2007.,WrittenWork,Written,WrittenWork,0.1292095184326172
6792,From This Wicked Patch of Dust is a novel by Sergio Troncoso first published in 2011 by The University of Arizona Press. It explores the struggle of a Mexican-American family to become American and yet not be pulled apart by a maelstrom of cultural forces.,WrittenWork,Written,WrittenWork,0.12975120544433594
6793,The Scandal of Empire: India and the Creation of Imperial Britain is a book written by Nicholas Dirks Franz Boas Professor of Anthropology and Professor of History at Columbia University United States. The book was published in 2006.The book focuses on 18th century Britain and on one of its most dramatic political controversies the impeachment and trial of Warren Hastings the Governor-General of Bengal from 1774 to 1784.,WrittenWork,Written,WrittenWork,0.14589214324951172
6794,The Đại Việt sử lược (literally Abridged Chronicles of Đại Việt) or Việt sử lược (越史略 Abridged Chronicles of Viet) is an historical text that was compiled during the Trần Dynasty. The 3-volume book was finished around 1377 and covered the history of Vietnam from the reign of Triệu Đà to the collapse of the Lý Dynasty.,WrittenWork,Written,WrittenWork,0.139190673828125
6795,The FCC Record also known as the Federal Communications Commission Record and variously abbreviated as FCC Rcd. and F.C.C.R. is the comprehensive compilation of decisions reports public notices and other documents of the Federal Communications Commission (FCC) published since 1986. It is a biweekly pamphlet available from the Government Printing Office Superintendent of Documents. Citations should provide the volume page number and year in that order e.g. 1 FCC Rcd. 1 (1986).,OfficeHolder,Office,WrittenWork,0.14732027053833008
6796,Epic Illustrated was a comics anthology in magazine format published in the United States by Marvel Comics.,Album,Album,WrittenWork,0.12890934944152832
6797,The Mummy!: Or a Tale of the Twenty-Second Century is an 1827 novel written by Jane C. Loudon. It concerns an Egyptian mummy named Cheops who is brought back to life in the year 2126. The novel borrows many themes and ideas from another popular science fiction novel written by a female author of the period Frankenstein by Mary Shelley as well as ideas about a future filled with advanced technology. In addition it also features one of the earliest known examples of a Mummy's curse.,WrittenWork,Written,WrittenWork,0.14754939079284668
6798,The Night She Disappeared is a young-adult crime / mystery novel by American author April Henry released on March 13 2012 through Henry Holt and Company. In June 2012 Henry announced that the film company Tempest had optioned the rights to the novel.,WrittenWork,Written,WrittenWork,0.12995648384094238
6799,You Don't Know Me is a coming-of-age novel by David Klass which tells the tale of a young boy who is abused and faces pressure in his school. It was first published in 2001.,WrittenWork,Written,WrittenWork,0.1291370391845703
